Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/7/2020,AQS,560371236,1,3,ug/m3 SC,3,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/8/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/9/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/10/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/11/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/12/2020,AQS,560371236,1,3,ug/m3 SC,3,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/13/2020,AQS,560371236,1,7,ug/m3 SC,6,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/14/2020,AQS,560371236,1,5,ug/m3 SC,5,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/15/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/16/2020,AQS,560371236,1,9,ug/m3 SC,8,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/17/2020,AQS,560371236,1,11,ug/m3 SC,10,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/18/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/19/2020,AQS,560371236,1,6,ug/m3 SC,6,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/20/2020,AQS,560371236,1,12,ug/m3 SC,11,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/21/2020,AQS,560371236,1,8,ug/m3 SC,7,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/22/2020,AQS,560371236,1,5,ug/m3 SC,5,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/23/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/24/2020,AQS,560371236,1,4,ug/m3 SC,4,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
1/25/2020,AQS,560371236,1,5,ug/m3 SC,5,Black Butte Upwind,1,100,81102,PM10 Total 0-10um STP,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.60481,-108.7341356
